Product_ID,SKU_Name,Brand,Category,Pincode,Platform,MRP,Discount_Percentage,Selling_Price,Available,ETA_Minutes,Delivery_Fee,Handling_Fee,Timestamp
SKU0024,Ghee,Mother Dairy,Dairy,600040,Instamart,292,6.2,274,TRUE,15,30,12,2026-05-28
SKU0024,Ghee,Mother Dairy,Dairy,600040,Zepto,292,6.5,273,FALSE,11,30,0,2026-05-28
SKU0024,Ghee,Mother Dairy,Dairy,600096,Blinkit,292,6.2,274,TRUE,16,30,12,2026-05-28
SKU0024,Ghee,Mother Dairy,Dairy,600096,Instamart,292,6.5,273,TRUE,18,30,12,2026-05-28
SKU0024,Ghee,Mother Dairy,Dairy,600096,Zepto,292,10.6,261,TRUE,14,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500010,Blinkit,310,5.8,292,TRUE,10,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500010,Instamart,310,4.2,297,TRUE,12,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500010,Zepto,310,12.9,270,TRUE,8,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500032,Blinkit,310,8.4,284,TRUE,14,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500032,Instamart,310,4.5,296,TRUE,16,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500032,Zepto,310,13.2,269,TRUE,12,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500081,Blinkit,310,5.2,294,TRUE,22,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500081,Instamart,310,5.8,292,TRUE,25,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500081,Zepto,310,10.6,277,TRUE,20,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500034,Blinkit,310,10.0,279,TRUE,16,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500034,Instamart,310,4.5,296,TRUE,18,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500034,Zepto,310,8.1,285,TRUE,14,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500084,Blinkit,310,7.7,286,TRUE,12,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500084,Instamart,310,6.1,291,TRUE,14,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,500084,Zepto,310,7.1,288,TRUE,10,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560001,Blinkit,319,10.0,287,TRUE,11,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560001,Instamart,319,9.7,288,FALSE,13,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560001,Zepto,319,9.4,289,TRUE,9,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560034,Blinkit,319,7.2,296,TRUE,13,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560034,Instamart,319,9.7,288,TRUE,15,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560034,Zepto,319,12.2,280,FALSE,11,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560037,Blinkit,319,6.9,297,TRUE,12,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560037,Instamart,319,6.9,297,TRUE,14,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560037,Zepto,319,13.5,276,TRUE,10,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560066,Blinkit,319,9.7,288,TRUE,20,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560066,Instamart,319,4.4,305,TRUE,22,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560066,Zepto,319,12.2,280,TRUE,18,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560078,Blinkit,319,5.3,302,TRUE,25,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560078,Instamart,319,8.2,293,TRUE,28,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,560078,Zepto,319,11.9,281,TRUE,22,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600001,Blinkit,313,5.8,295,FALSE,15,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600001,Instamart,313,5.8,295,TRUE,17,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600001,Zepto,313,8.0,288,TRUE,13,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600006,Blinkit,313,6.4,293,TRUE,12,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600006,Instamart,313,7.3,290,TRUE,14,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600006,Zepto,313,6.1,294,TRUE,10,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600020,Blinkit,313,5.8,295,TRUE,14,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600020,Instamart,313,6.1,294,TRUE,16,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600020,Zepto,313,8.3,287,TRUE,12,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600040,Blinkit,313,5.4,296,TRUE,13,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600040,Instamart,313,9.3,284,TRUE,15,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600040,Zepto,313,10.5,280,TRUE,11,30,0,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600096,Blinkit,313,7.7,289,TRUE,16,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600096,Instamart,313,5.8,295,TRUE,18,30,12,2026-05-28
SKU0025,Ghee,Aashirvaad,Dairy,600096,Zepto,313,6.4,293,TRUE,14,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,500010,Blinkit,70,8.6,64,TRUE,10,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500010,Instamart,70,4.3,67,TRUE,12,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500010,Zepto,70,8.6,64,TRUE,8,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,500032,Blinkit,70,8.6,64,TRUE,14,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500032,Instamart,70,4.3,67,TRUE,16,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500032,Zepto,70,14.3,60,TRUE,12,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,500081,Blinkit,70,10.0,63,TRUE,22,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500081,Instamart,70,5.7,66,TRUE,25,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500081,Zepto,70,12.9,61,TRUE,20,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,500034,Blinkit,70,11.4,62,TRUE,16,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500034,Instamart,70,5.7,66,TRUE,18,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500034,Zepto,70,7.1,65,TRUE,14,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,500084,Blinkit,70,11.4,62,TRUE,12,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500084,Instamart,70,5.7,66,TRUE,14,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,500084,Zepto,70,10.0,63,TRUE,10,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,560001,Blinkit,72,6.9,67,TRUE,11,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560001,Instamart,72,8.3,66,TRUE,13,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560001,Zepto,72,6.9,67,TRUE,9,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,560034,Blinkit,72,8.3,66,TRUE,13,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560034,Instamart,72,8.3,66,TRUE,15,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560034,Zepto,72,13.9,62,TRUE,11,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,560037,Blinkit,72,9.7,65,TRUE,12,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560037,Instamart,72,5.6,68,TRUE,14,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560037,Zepto,72,12.5,63,TRUE,10,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,560066,Blinkit,72,8.3,66,TRUE,20,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560066,Instamart,72,8.3,66,TRUE,22,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560066,Zepto,72,11.1,64,TRUE,18,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,560078,Blinkit,72,9.7,65,TRUE,25,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560078,Instamart,72,9.7,65,TRUE,28,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,560078,Zepto,72,9.7,65,TRUE,22,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,600001,Blinkit,71,11.3,63,TRUE,15,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600001,Instamart,71,7.0,66,TRUE,17,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600001,Zepto,71,9.9,64,TRUE,13,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,600006,Blinkit,71,8.5,65,TRUE,12,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600006,Instamart,71,4.2,68,TRUE,14,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600006,Zepto,71,11.3,63,TRUE,10,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,600020,Blinkit,71,9.9,64,TRUE,14,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600020,Instamart,71,9.9,64,TRUE,16,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600020,Zepto,71,9.9,64,TRUE,12,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,600040,Blinkit,71,12.7,62,TRUE,13,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600040,Instamart,71,4.2,68,TRUE,15,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600040,Zepto,71,9.9,64,TRUE,11,30,0,2026-05-28
SKU0026,Cream,Amul,Dairy,600096,Blinkit,71,9.9,64,TRUE,16,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600096,Instamart,71,7.0,66,TRUE,18,30,12,2026-05-28
SKU0026,Cream,Amul,Dairy,600096,Zepto,71,12.7,62,TRUE,14,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500010,Blinkit,68,8.8,62,TRUE,10,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500010,Instamart,68,4.4,65,TRUE,12,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500010,Zepto,68,8.8,62,TRUE,8,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500032,Blinkit,68,5.9,64,TRUE,14,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500032,Instamart,68,4.4,65,TRUE,16,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500032,Zepto,68,10.3,61,TRUE,12,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500081,Blinkit,68,8.8,62,TRUE,22,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500081,Instamart,68,7.4,63,TRUE,25,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500081,Zepto,68,8.8,62,TRUE,20,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500034,Blinkit,68,10.3,61,TRUE,16,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500034,Instamart,68,8.8,62,TRUE,18,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500034,Zepto,68,11.8,60,TRUE,14,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500084,Blinkit,68,11.8,60,TRUE,12,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500084,Instamart,68,4.4,65,TRUE,14,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,500084,Zepto,68,10.3,61,TRUE,10,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560001,Blinkit,70,7.1,65,TRUE,11,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560001,Instamart,70,5.7,66,TRUE,13,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560001,Zepto,70,10.0,63,FALSE,9,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560034,Blinkit,70,8.6,64,TRUE,13,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560034,Instamart,70,7.1,65,TRUE,15,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560034,Zepto,70,11.4,62,TRUE,11,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560037,Blinkit,70,10.0,63,TRUE,12,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560037,Instamart,70,4.3,67,TRUE,14,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560037,Zepto,70,12.9,61,TRUE,10,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560066,Blinkit,70,7.1,65,TRUE,20,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560066,Instamart,70,5.7,66,TRUE,22,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560066,Zepto,70,10.0,63,TRUE,18,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560078,Blinkit,70,8.6,64,TRUE,25,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560078,Instamart,70,7.1,65,TRUE,28,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,560078,Zepto,70,12.9,61,TRUE,22,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600001,Blinkit,69,11.6,61,TRUE,15,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600001,Instamart,69,5.8,65,TRUE,17,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600001,Zepto,69,7.2,64,TRUE,13,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600006,Blinkit,69,5.8,65,TRUE,12,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600006,Instamart,69,5.8,65,TRUE,14,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600006,Zepto,69,10.1,62,TRUE,10,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600020,Blinkit,69,5.8,65,TRUE,14,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600020,Instamart,69,5.8,65,TRUE,16,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600020,Zepto,69,11.6,61,TRUE,12,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600040,Blinkit,69,13.0,60,TRUE,13,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600040,Instamart,69,7.2,64,TRUE,15,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600040,Zepto,69,8.7,63,TRUE,11,30,0,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600096,Blinkit,69,5.8,65,TRUE,16,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600096,Instamart,69,4.3,66,TRUE,18,30,12,2026-05-28
SKU0027,Cream,Milky Mist,Dairy,600096,Zepto,69,13.0,60,TRUE,14,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500010,Blinkit,280,8.6,256,TRUE,10,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500010,Instamart,280,8.2,257,TRUE,12,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500010,Zepto,280,12.9,244,TRUE,8,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500032,Blinkit,280,5.7,264,TRUE,14,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500032,Instamart,280,8.6,256,TRUE,16,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500032,Zepto,280,8.2,257,TRUE,12,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500081,Blinkit,280,6.1,263,TRUE,22,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500081,Instamart,280,8.6,256,TRUE,25,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500081,Zepto,280,10.4,251,TRUE,20,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500034,Blinkit,280,5.7,264,TRUE,16,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500034,Instamart,280,8.9,255,TRUE,18,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500034,Zepto,280,12.5,245,TRUE,14,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500084,Blinkit,280,10.0,252,TRUE,12,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500084,Instamart,280,10.0,252,TRUE,14,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,500084,Zepto,280,12.5,245,TRUE,10,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560001,Blinkit,288,6.9,268,TRUE,11,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560001,Instamart,288,6.6,269,TRUE,13,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560001,Zepto,288,12.5,252,TRUE,9,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560034,Blinkit,288,11.8,254,TRUE,13,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560034,Instamart,288,5.2,273,TRUE,15,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560034,Zepto,288,10.4,258,TRUE,11,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560037,Blinkit,288,9.7,260,TRUE,12,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560037,Instamart,288,4.9,274,TRUE,14,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560037,Zepto,288,7.6,266,TRUE,10,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560066,Blinkit,288,5.2,273,TRUE,20,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560066,Instamart,288,5.6,272,TRUE,22,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560066,Zepto,288,8.3,264,TRUE,18,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560078,Blinkit,288,6.9,268,TRUE,25,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560078,Instamart,288,9.0,262,TRUE,28,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,560078,Zepto,288,11.5,255,TRUE,22,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600001,Blinkit,283,11.7,250,TRUE,15,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600001,Instamart,283,9.5,256,TRUE,17,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600001,Zepto,283,13.1,246,TRUE,13,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600006,Blinkit,283,11.0,252,TRUE,12,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600006,Instamart,283,8.5,259,TRUE,14,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600006,Zepto,283,12.0,249,TRUE,10,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600020,Blinkit,283,8.5,259,TRUE,14,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600020,Instamart,283,5.7,267,TRUE,16,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600020,Zepto,283,9.5,256,TRUE,12,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600040,Blinkit,283,11.3,251,TRUE,13,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600040,Instamart,283,7.1,263,TRUE,15,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600040,Zepto,283,13.4,245,TRUE,11,30,0,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600096,Blinkit,283,11.7,250,TRUE,16,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600096,Instamart,283,4.2,271,TRUE,18,30,12,2026-05-28
SKU0028,Atta,Aashirvaad,Staples,600096,Zepto,283,12.0,249,TRUE,14,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500010,Blinkit,265,8.3,243,TRUE,10,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500010,Instamart,265,6.0,249,TRUE,12,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500010,Zepto,265,10.2,238,TRUE,8,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500032,Blinkit,265,7.9,244,TRUE,14,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500032,Instamart,265,5.7,250,TRUE,16,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500032,Zepto,265,8.7,242,TRUE,12,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500081,Blinkit,265,9.1,241,TRUE,22,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500081,Instamart,265,6.0,249,TRUE,25,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500081,Zepto,265,6.4,248,TRUE,20,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500034,Blinkit,265,10.6,237,TRUE,16,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500034,Instamart,265,4.9,252,TRUE,18,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500034,Zepto,265,9.4,240,FALSE,14,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500084,Blinkit,265,11.7,234,TRUE,12,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500084,Instamart,265,8.3,243,TRUE,14,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,500084,Zepto,265,11.3,235,TRUE,10,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560001,Blinkit,273,11.7,241,TRUE,11,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560001,Instamart,273,8.1,251,TRUE,13,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560001,Zepto,273,9.2,248,TRUE,9,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560034,Blinkit,273,6.2,256,TRUE,13,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560034,Instamart,273,5.9,257,TRUE,15,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560034,Zepto,273,8.1,251,TRUE,11,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560037,Blinkit,273,9.9,246,FALSE,12,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560037,Instamart,273,7.0,254,TRUE,14,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560037,Zepto,273,7.7,252,TRUE,10,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560066,Blinkit,273,5.1,259,TRUE,20,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560066,Instamart,273,8.8,249,TRUE,22,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560066,Zepto,273,9.5,247,TRUE,18,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560078,Blinkit,273,5.5,258,TRUE,25,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560078,Instamart,273,8.4,250,TRUE,28,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,560078,Zepto,273,8.4,250,TRUE,22,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600001,Blinkit,268,6.0,252,TRUE,15,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600001,Instamart,268,8.6,245,TRUE,17,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600001,Zepto,268,14.2,230,TRUE,13,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600006,Blinkit,268,9.0,244,FALSE,12,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600006,Instamart,268,7.8,247,TRUE,14,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600006,Zepto,268,11.9,236,TRUE,10,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600020,Blinkit,268,6.3,251,TRUE,14,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600020,Instamart,268,8.2,246,TRUE,16,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600020,Zepto,268,6.7,250,TRUE,12,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600040,Blinkit,268,10.4,240,TRUE,13,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600040,Instamart,268,6.3,251,TRUE,15,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600040,Zepto,268,8.6,245,TRUE,11,30,0,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600096,Blinkit,268,7.1,249,TRUE,16,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600096,Instamart,268,7.5,248,TRUE,18,30,12,2026-05-28
SKU0029,Atta,Pillsbury,Staples,600096,Zepto,268,10.8,239,TRUE,14,30,0,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500010,Blinkit,240,10.0,216,TRUE,10,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500010,Instamart,240,7.9,221,TRUE,12,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500010,Zepto,240,10.0,216,TRUE,8,30,0,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500032,Blinkit,240,10.4,215,TRUE,14,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500032,Instamart,240,4.2,230,TRUE,16,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500032,Zepto,240,13.7,207,TRUE,12,30,0,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500081,Blinkit,240,5.8,226,TRUE,22,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500081,Instamart,240,7.5,222,TRUE,25,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500081,Zepto,240,13.7,207,TRUE,20,30,0,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500034,Blinkit,240,11.7,212,TRUE,16,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500034,Instamart,240,9.2,218,TRUE,18,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500034,Zepto,240,8.8,219,TRUE,14,30,0,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500084,Blinkit,240,10.4,215,TRUE,12,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500084,Instamart,240,8.8,219,FALSE,14,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,500084,Zepto,240,6.7,224,TRUE,10,30,0,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,560001,Blinkit,247,5.3,234,TRUE,11,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,560001,Instamart,247,8.5,226,TRUE,13,30,12,2026-05-28
SKU0030,Atta,Shakti Bhog,Staples,560001,Zepto,247,10.9,220,TRUE,9,30,0,2026-05-28
